datetimestamp,Baro_psi,Pressure_psi,Depth_ft,TempC,Chla_RFU,Chla_ugL,DO_mgL,SPC,Saln_psu,Turb_NTU
9/27/2020 17:00,758.9384,1.315253,3.64527,21.47667,,10.60089,7.717847,16848.22,10.02369,36.47392
9/27/2020 18:00,758.7733,1.165298,3.301173,21.4774,,9.471208,7.036379,16983.99,10.11138,21.06916
9/27/2020 19:00,758.7808,1.2061,3.394779,21.46344,,10.3081,7.946862,16959.65,10.09554,26.41501
9/27/2020 20:00,758.5858,1.459368,3.975917,21.97084,,12.68528,8.872755,16888.33,10.0531,14.25233
9/27/2020 21:00,758.9683,1.858203,4.891115,21.64527,,9.377477,8.51888,16800.33,9.994005,18.05364
9/27/2020 22:00,759.3134,2.224517,5.731116,21.48159,,11.01557,8.493821,16927.58,10.07497,9.163525
9/27/2020 23:00,759.6809,2.461447,6.274308,21.56841,,11.67678,8.614013,17116.46,10.19768,18.73415
9/28/2020 0:00,759.876,2.557761,6.494592,21.52123,,10.04001,8.424811,17261.63,10.29124,9.131721
9/28/2020 1:00,760.0785,2.47157,6.296642,21.45544,,9.942376,8.079547,17236.81,10.27468,7.385963
9/28/2020 2:00,760.1384,2.140283,5.537228,21.33019,,9.553381,7.932246,17129.75,10.20446,27.85119
9/28/2020 3:00,760.161,1.681076,4.483874,21.16531,,6.967113,7.031548,17085.54,10.17459,58.41207
9/28/2020 4:00,760.1459,1.30177,3.612782,20.76597,,8.418977,5.779883,17501.99,10.44067,35.69072
9/28/2020 5:00,760.3334,1.015348,2.955689,20.49851,,8.573193,5.29052,17845.78,10.66107,24.85045
9/28/2020 6:00,760.551,0.8125343,2.490658,20.29194,,9.397708,4.842875,17972.44,10.74127,24.01459
9/28/2020 7:00,760.746,0.67486,2.174854,20.1192,,9.264237,4.210764,18031.29,10.77776,18.47349
9/28/2020 8:00,761.1586,0.6108189,2.027807,20.01589,,8.617062,3.032693,18062.97,10.79727,14.88433
9/28/2020 9:00,761.2786,0.7357349,2.3143,20.15378,,7.847608,5.530151,18046.16,10.78776,93.03359
9/28/2020 10:00,761.5936,1.325288,3.666826,20.73784,,6.473534,8.166699,17485.09,10.42948,9.486953
9/28/2020 11:00,761.7286,1.770617,4.687923,21.09011,,8.020628,8.675817,17678.37,10.55776,5.514342
9/28/2020 12:00,761.4135,2.099575,5.442469,21.57619,,6.700068,8.929896,17836.99,10.66468,2.713404
9/28/2020 13:00,761.136,2.250647,5.7889,21.90691,,9.207073,9.244495,17905.09,10.71148,2.790704
9/28/2020 14:00,760.6485,2.293025,5.886637,22.13265,,8.155681,8.942674,17933.91,10.73188,6.300411
9/28/2020 15:00,760.041,2.164125,5.591155,22.33371,,8.903944,8.915896,17928.69,10.72992,10.76862
9/28/2020 16:00,759.7409,1.840563,4.849218,22.28603,,11.24226,9.105014,17805.3,10.64938,24.12592
9/28/2020 17:00,759.5459,1.46154,3.980093,22.04284,,12.31908,8.629205,17650.27,10.54698,20.52833
9/28/2020 18:00,759.5534,1.212734,3.409154,21.82834,,18.60642,8.107135,17698.25,10.57654,25.92803
9/28/2020 19:00,759.6434,1.092259,3.132671,21.76653,,15.16197,6.199498,17900.56,10.70746,22.04447
9/28/2020 20:00,759.9584,1.186675,3.34916,21.72112,,17.51726,7.290531,17889.71,10.70006,26.07378
9/28/2020 21:00,760.3635,1.500075,4.067981,21.86458,,12.52966,8.050983,17862.34,10.68338,17.54033
9/28/2020 22:00,760.7085,1.924586,5.041656,22.2567,,14.48445,8.791945,17995.03,10.77252,9.078561
9/28/2020 23:00,760.821,2.317388,5.942386,22.04474,,12.44486,8.658815,17888.21,10.70153,14.32938
9/29/2020 0:00,761.0085,2.537913,6.447933,21.91347,,12.26382,8.658269,17849.01,10.67509,59.64096
9/29/2020 1:00,761.0536,2.602262,6.595102,21.68606,,11.44723,8.440569,17881.18,10.69425,36.10362
9/29/2020 2:00,761.4135,2.496433,6.35239,21.55632,,10.84085,8.211713,17867.87,10.68458,30.9273
9/29/2020 3:00,761.4135,2.146271,5.549246,21.36019,,9.617416,7.842964,17889.02,10.69672,54.7804
9/29/2020 4:00,761.691,1.686482,4.494563,20.99804,,9.828172,6.636939,17955.7,10.73695,51.70497
9/29/2020 5:00,761.9836,1.309723,3.63134,20.57997,,24.45766,5.062339,17445.12,10.4022,34.71785
9/29/2020 6:00,762.3061,1.077524,3.099005,20.39497,,32.58546,4.743845,17150.94,10.21033,27.8634
9/29/2020 7:00,762.7262,0.8877964,2.664002,20.2492,,38.87627,4.357918,17007.49,10.11639,44.40257
9/29/2020 8:00,763.1762,0.7383108,2.321122,20.14267,,38.02068,4.24329,17030.59,10.13033,24.63248
9/29/2020 9:00,763.6788,0.7101498,2.257353,20.11693,,34.07176,3.221878,17034.63,10.13269,25.38962
9/29/2020 10:00,763.9113,1.168529,3.307779,20.50509,,24.01174,6.088822,17193.9,10.23907,85.6899
9/29/2020 11:00,764.0988,1.68398,4.489313,20.88567,,9.557876,8.131441,17602.68,10.50695,28.88931
9/29/2020 12:00,764.0463,2.070638,5.376569,21.52295,,7.966257,8.436825,17620.4,10.52369,9.239655
9/29/2020 13:00,763.6563,2.304022,5.912231,21.95702,,4.661533,8.68808,17679.97,10.56563,13.02898
9/29/2020 14:00,763.0338,2.378868,6.08427,22.45866,,6.030334,8.896586,17718.22,10.59399,9.89587
9/29/2020 15:00,762.3661,2.335346,5.984299,22.44365,,4.051729,7.775263,17802.29,10.64851,13.36727
9/29/2020 16:00,762.1036,2.054107,5.33987,22.74136,,6.719044,8.933896,17682.38,10.57256,24.3667
9/29/2020 17:00,761.8036,1.663294,4.44309,22.5072,,10.98901,8.69473,17619.18,10.53,23.19478
9/29/2020 18:00,761.9311,1.328153,3.674725,22.26674,,22.61872,7.975196,17434.66,10.40868,31.80761
9/29/2020 19:00,762.2386,1.150218,3.266601,22.28975,,28.7471,7.115734,17284.64,10.31161,26.75839
9/29/2020 20:00,762.6362,1.081237,3.108418,22.20873,,27.97706,6.060754,17267.25,10.29981,22.21805
9/29/2020 21:00,763.0787,1.197825,3.375535,22.21087,,21.82852,7.604454,17533.7,10.47253,36.95436
9/29/2020 22:00,763.3412,1.612096,4.324836,21.70256,,10.46608,8.013865,17610.06,10.51837,117.8363
9/29/2020 23:00,763.5887,2.05052,5.330762,21.21444,,8.173985,8.184062,17283.79,10.30318,117.7847
9/30/2020 0:00,763.9863,2.359278,6.039059,21.15954,,6.958654,8.265663,17195.29,10.24549,125.8819
9/30/2020 1:00,763.9938,2.529696,6.429693,21.08259,,5.899735,8.304037,17280.58,10.30004,135.2795
9/30/2020 2:00,764.1813,2.572628,6.527772,20.85647,,6.958694,8.138029,17304.75,10.31379,104.3614
9/30/2020 3:00,764.1063,2.402332,6.13688,20.72072,,6.007709,8.032314,17298.89,10.30883,48.34566
9/30/2020 4:00,764.1588,1.984859,5.179423,20.43673,,5.875197,7.525698,17301.24,10.30784,83.49171
9/30/2020 5:00,764.4213,1.610616,4.320871,20.13636,,8.373763,6.382865,17388.54,10.3615,50.07396
9/30/2020 6:00,764.7214,1.312627,3.637332,19.88865,,13.54438,5.608503,17418.01,10.37813,27.86946
9/30/2020 7:00,764.8788,1.123305,3.203322,19.66689,,15.29382,5.113243,17419.6,10.37693,31.32015
9/30/2020 8:00,765.1564,0.9407959,2.78467,19.48817,,14.88004,5.173754,17441.13,10.38898,27.41869
9/30/2020 9:00,765.4564,0.8451653,2.565245,19.42502,,12.22157,3.214503,17481.57,10.41445,44.63869
9/30/2020 10:00,765.6739,0.9720554,2.855704,18.56966,,7.518938,8.158848,17501.97,10.41794,68.85294
9/30/2020 11:00,765.5239,1.491052,4.0448,19.70498,,6.243905,8.543575,18240.92,10.90953,180.9812
9/30/2020 12:00,765.1414,1.927851,5.045607,20.25832,,4.716331,8.504068,18616.12,11.15947,136.8199
9/30/2020 13:00,764.6538,2.206355,5.683052,20.51012,,4.24085,8.289202,18936.88,11.37122,125.2878
9/30/2020 14:00,763.8738,2.353,6.022454,21.79067,,4.170538,8.633843,18375.99,11.01703,55.81832
9/30/2020 15:00,763.1987,2.369045,6.058724,21.74584,,3.072409,8.046332,18469.37,11.07753,57.64816
9/30/2020 16:00,762.6362,2.180638,5.627234,21.92297,,4.321673,8.504822,18492.3,11.0939,52.03932
9/30/2020 17:00,762.2837,1.788399,4.727462,21.54527,,5.396709,8.57157,18552.06,11.12979,61.67794
9/30/2020 18:00,762.1936,1.393747,3.822833,21.30547,,6.575599,8.323772,18378.65,11.01472,54.45504
9/30/2020 19:00,761.9536,1.124538,3.206205,21.29982,,10.6157,7.545346,17990.67,10.76226,33.52623
9/30/2020 20:00,762.4562,0.9585962,2.82598,21.36218,,13.35791,7.108127,17877.79,10.68945,33.24184
9/30/2020 21:00,762.5762,0.8994131,2.690338,21.32021,,10.75656,5.020969,17876.23,10.68809,39.4279
9/30/2020 22:00,762.6587,1.126753,3.21121,20.89949,,9.2527,7.564471,18035.23,10.78775,162.3206
9/30/2020 23:00,762.6212,1.566697,4.220145,21.81903,,7.446774,8.40659,18231.04,10.92283,164.7797
10/1/2020 0:00,762.5762,2.030602,5.283256,21.53416,,5.158927,8.204019,18284.81,10.95555,132.7421
10/1/2020 1:00,762.5162,2.323072,5.954423,21.50095,,4.322694,8.218204,17979.11,10.75641,120.7204
10/1/2020 2:00,762.5836,2.450694,6.246973,21.35224,,5.079271,8.195351,17992.8,10.76408,88.02316
10/1/2020 3:00,762.3737,2.441391,6.22497,20.87899,,5.579329,7.434567,17958.9,10.73798,121.4571
10/1/2020 4:00,762.2386,2.193975,5.658181,21.01079,,4.804922,7.927682,17932.74,10.72216,69.1312
10/1/2020 5:00,762.4336,1.762123,4.667478,20.83443,,4.68093,7.393281,18047.77,10.79531,87.61203
10/1/2020 6:00,762.7411,1.361004,3.747491,20.47103,,6.774059,6.212319,18169.56,10.87104,64.95684
10/1/2020 7:00,762.8837,1.089354,3.124844,20.1979,,9.839832,5.295887,18122.19,10.83757,54.53205
10/1/2020 8:00,763.1537,0.9062538,2.70504,20.1127,,9.429743,4.786677,18117.52,10.83367,35.32994
10/1/2020 9:00,763.4537,0.7735472,2.405616,20.08013,,9.525537,4.82973,,,32.38549
10/1/2020 10:00,763.6188,0.7885866,2.436533,20.14787,,10.19337,4.857685,16793.35,9.977395,34.29394
10/1/2020 11:00,763.5062,1.253681,3.501734,20.91409,,7.952281,6.234639,18132.46,10.85107,61.09816
10/1/2020 12:00,763.2137,1.753225,4.647823,21.63173,,7.766199,7.997917,18093.72,10.83198,30.2887
10/1/2020 13:00,762.7637,2.139355,5.533791,22.02146,,7.258127,8.88304,18010.74,10.78103,27.27683
10/1/2020 14:00,762.1786,2.353125,6.024137,22.33353,,6.7443,9.11648,18072.66,10.82358,21.87365
10/1/2020 15:00,761.5861,2.419641,6.177607,23.16199,,9.213684,9.503654,18143.05,10.8749,21.63174
10/1/2020 16:00,761.1736,2.324852,5.959443,22.50281,,5.862881,8.879082,18134.79,10.86521,27.56655
10/1/2020 17:00,760.7985,1.972986,5.152994,22.88035,,11.46759,9.5797,18075.88,10.82938,52.16456
10/1/2020 18:00,760.7235,1.543039,4.166401,22.56637,,11.98822,8.786985,18068.91,10.82276,42.1646
10/1/2020 19:00,760.7235,1.2146,3.413089,22.24132,,11.47937,6.943965,18152.36,10.8748,64.61546
10/1/2020 20:00,760.9711,0.992938,2.904711,22.09821,,10.60846,6.211211,18228.86,10.92355,59.72458
10/1/2020 21:00,761.196,0.8815832,2.64942,22.00569,,10.95404,5.223713,18241.57,10.93113,100.418
10/1/2020 22:00,761.4286,0.8750086,2.634213,21.91903,,11.41049,5.544824,18261.41,10.94339,38.84958
10/1/2020 23:00,761.571,1.244191,3.480901,22.27796,,11.28587,8.537106,18267.38,10.94998,44.40972
10/2/2020 0:00,761.5786,1.717384,4.566233,22.6602,,13.32967,9.763586,18244.09,10.93749,37.26281
10/2/2020 1:00,761.6461,2.120606,5.490933,22.5357,,12.63978,9.8592,18171.81,10.88955,47.19516
10/2/2020 2:00,761.5936,2.35996,6.039735,22.33181,,10.24311,9.316935,18135.29,10.86434,27.33069
10/2/2020 3:00,761.7286,2.43222,6.206002,22.03497,,10.7576,8.935725,17779.24,10.63066,62.51286
10/2/2020 4:00,762.0136,2.331623,5.974421,21.83907,,9.205091,8.509786,17987.86,10.76477,36.48631
10/2/2020 5:00,762.1636,2.012236,5.242012,22.00756,,8.806716,8.681391,18158.05,10.87677,72.89612
10/2/2020 6:00,762.5012,1.577845,4.245642,21.82938,,8.113647,7.978929,18226.97,10.92027,70.51999
10/2/2020 7:00,762.6812,1.249035,3.491319,21.20271,,8.523052,5.941239,18290.27,10.95628,45.49005
10/2/2020 8:00,763.1387,1.017991,2.961455,20.84653,,7.695467,4.935462,18330.87,10.97951,33.23047
10/2/2020 9:00,763.3937,0.8809385,2.64714,20.72771,,8.777743,4.454372,18371.98,11.00515,27.47405
10/2/2020 10:00,763.5512,0.8327312,2.536713,20.73281,,7.653113,2.644968,18387.87,11.01554,41.84782
10/2/2020 11:00,763.5062,1.134125,3.228106,21.5848,,6.910598,5.455783,18351.53,10.99942,58.5164
10/2/2020 12:00,763.1312,1.628593,4.362258,21.9714,,7.317261,8.260056,18040.18,10.7998,34.94257
10/2/2020 13:00,762.6512,2.069764,5.374698,22.63153,,7.87739,9.48348,18101.51,10.84442,38.57247
10/2/2020 14:00,761.8861,2.343522,6.002576,22.85498,,8.124593,9.732533,18217.17,10.92125,22.70334
10/2/2020 15:00,761.2185,2.451204,6.249342,23.00805,,10.10826,10.0204,18305.18,10.97962,39.42677
10/2/2020 16:00,760.7685,2.433645,6.208535,22.87622,,10.03686,8.840418,18436.24,11.06425,29.79282
10/2/2020 17:00,760.3185,2.174403,5.614831,23.1527,,12.56999,10.06295,18302.05,10.97849,32.78142
10/2/2020 18:00,759.9659,1.738929,4.616088,23.09223,,12.82874,9.620017,18169.08,10.89143,59.13974
10/2/2020 19:00,759.9135,1.360938,3.748939,22.80012,,12.19648,7.64633,18169.29,10.88969,67.50125
10/2/2020 20:00,760.0559,1.097393,3.144364,22.51849,,11.47237,6.425113,18321.81,10.98717,65.51008
10/2/2020 21:00,760.3785,0.9338703,2.768989,22.34255,,11.429,5.68729,18439.04,11.06235,60.56207
10/2/2020 22:00,760.6185,0.844368,2.563823,22.22485,,10.85783,4.695294,18444.27,11.06489,51.89716
10/2/2020 23:00,760.671,0.9917612,2.901494,21.64367,,9.245462,5.80147,18412.7,11.03975,111.3019
10/3/2020 0:00,760.6335,1.411217,3.863933,21.96884,,11.33531,9.555718,18085.57,10.8293,142.8063
10/3/2020 1:00,760.491,1.880391,4.939255,21.54705,,8.949597,9.105107,18074.01,10.81848,127.3939
10/3/2020 2:00,760.611,2.21875,5.715225,21.65739,,11.55365,8.627761,18015.9,10.78158,107.5086
10/3/2020 3:00,760.626,2.379035,6.081973,21.29314,,9.724194,8.318455,18123.46,10.84853,150.8525
10/3/2020 4:00,760.551,2.404546,6.140854,20.968,,13.82596,8.030302,17897.52,10.69891,156.8694
10/3/2020 5:00,760.8135,2.247361,5.780129,20.91022,,11.87916,7.988636,17977,10.75001,67.2899
10/3/2020 6:00,761.136,1.876116,4.929097,20.90383,,8.831637,7.871634,17978.35,10.75083,74.73365
10/3/2020 7:00,761.4286,1.476355,4.012222,20.74243,,6.869584,7.621886,18103.37,10.83057,97.50163
10/3/2020 8:00,761.496,1.190446,3.356565,20.49675,,6.9408,5.937291,18307.96,10.96125,104.9282
10/3/2020 9:00,761.5261,1.037354,3.005532,20.38573,,7.127521,4.530393,18372.35,11.00207,116.6111
10/3/2020 10:00,761.6761,0.9767952,2.866621,20.39608,,7.008458,4.965653,18427.17,11.03784,76.68674
10/3/2020 11:00,761.5936,1.119957,3.195172,21.16734,,5.980547,5.75856,18356.52,10.9991,90.74978
10/3/2020 12:00,761.3986,1.545424,4.17127,21.61488,,7.311394,7.131264,18235.36,10.92402,69.96817
10/3/2020 13:00,760.9335,2.011799,5.242447,22.69099,,6.340116,8.172073,18190.21,10.9026,74.58266
10/3/2020 14:00,760.3935,2.334585,5.981601,22.95196,,5.429674,8.79043,18427.63,11.05913,25.65647
10/3/2020 15:00,759.8535,2.499458,6.358743,22.49349,,4.869506,8.957834,18498.13,11.10199,103.8557
10/3/2020 16:00,759.3884,2.539179,6.450595,23.15492,,8.381811,8.941358,18553.8,11.14281,114.3583
10/3/2020 17:00,759.1259,2.364136,6.049742,23.5598,,7.461684,9.099597,18556.64,11.14715,58.19285
10/3/2020 18:00,759.0959,1.995312,5.203959,23.36595,,8.019217,8.746861,18465.88,11.08671,131.2896
10/3/2020 19:00,759.1484,1.560482,4.206686,22.9449,,9.731069,7.55064,18285.9,10.96664,125.1254
10/3/2020 20:00,759.3134,1.252021,3.4987,22.5272,,8.583812,6.339303,18435.66,11.06147,133.1666
10/3/2020 21:00,759.7409,1.056376,3.049838,22.24185,,8.700412,5.680983,18513.21,11.10999,62.13098
10/3/2020 22:00,760.2285,0.9205694,2.738446,22.02884,,8.881424,5.339042,18535.99,11.12323,119.9988
10/3/2020 23:00,760.401,0.8440552,2.563028,21.88546,,7.383051,3.867496,18555.7,11.13495,55.53528
10/4/2020 0:00,760.626,1.068112,3.076279,20.78221,,10.05024,7.436296,18291.38,10.95321,144.9068
10/4/2020 1:00,760.716,1.528593,4.13196,21.22965,,13.07549,8.075621,18261.47,10.93778,223.0847
10/4/2020 2:00,760.9035,1.950398,5.099096,21.19368,,13.63821,8.048463,18210.93,10.90457,148.3277
10/4/2020 3:00,760.9561,2.211364,5.697016,20.98135,,13.02599,8.169492,18202.29,10.89708,163.6884
10/4/2020 4:00,761.1285,2.315161,5.934561,20.58694,,10.9714,8.091556,18218.75,10.90413,145.2621
10/4/2020 5:00,761.1135,2.319872,5.944544,20.00207,,9.000197,7.191719,18224.71,10.90216,108.858
10/4/2020 6:00,761.4061,2.106997,5.457084,20.19074,,10.49371,7.921716,18218.11,10.89982,68.84561
10/4/2020 7:00,761.5186,1.726853,4.585962,20.29614,,13.35793,7.509819,18227.36,10.90689,114.6749
10/4/2020 8:00,762.1936,1.365324,3.756939,20.30197,,8.429466,7.057845,18240.23,10.91531,114.5731
10/4/2020 9:00,762.4861,1.166596,3.301611,20.25763,,8.215439,6.281214,18360.28,10.99293,79.48355
10/4/2020 10:00,762.7637,1.063777,3.065793,20.27749,,7.858738,5.556563,18458.68,11.05715,81.07684
10/4/2020 11:00,762.7562,1.139659,3.239847,20.40405,,7.655477,5.789188,18449.07,11.05217,83.61457
10/4/2020 12:00,762.6362,1.469167,3.996488,22.03699,,4.579348,8.16559,18307.98,10.97464,138.7151
10/4/2020 13:00,762.2086,1.901888,4.98925,22.66391,,3.934246,8.915633,18363.36,11.01527,83.65431
10/4/2020 14:00,761.7586,2.265304,5.822826,22.96732,,3.904603,9.045865,18416.84,11.05219,50.34093
10/4/2020 15:00,761.3986,2.467818,6.287113,23.24368,,2.270373,8.878011,18550.2,11.14102,115.2903
10/4/2020 16:00,761.2185,2.537615,6.44674,22.96322,,3.477714,8.633818,18588.46,11.1642,93.07582
10/4/2020 17:00,760.941,2.467251,6.285841,23.13899,,3.817306,8.131843,18514.12,11.1168,46.83854
10/4/2020 18:00,760.911,2.161274,5.584412,23.33558,,5.535541,8.643764,18542.65,11.13666,92.87321
10/4/2020 19:00,761.3611,1.720111,4.572481,23.04419,,5.562612,7.901069,18487.36,11.09872,123.3965
10/4/2020 20:00,761.5486,1.393968,3.823863,22.47926,,8.507244,6.544256,18609.31,11.17446,54.73622
10/4/2020 21:00,761.8861,1.180733,3.334689,22.08567,,8.708211,5.877971,18705.61,11.23438,80.63969
10/4/2020 22:00,762.0586,0.9955378,2.909803,21.78158,,8.406206,5.558424,18690.86,11.22232,104.421
10/4/2020 23:00,762.2461,0.8583689,2.595187,21.51732,,7.880159,5.569615,18775.98,11.27566,78.13406
10/5/2020 0:00,762.5987,0.818675,2.504301,21.29941,,7.971264,4.932562,18785.78,11.28014,86.96658
10/5/2020 1:00,762.9212,1.098814,3.145791,20.14968,,9.771501,7.556278,18630.59,11.16776,121.908
10/5/2020 2:00,762.9662,1.525511,4.124523,21.02392,,8.264096,8.15676,18545.37,11.12083,123.7784
10/5/2020 3:00,763.0037,1.900309,4.982683,20.23049,,9.855819,7.97165,18518.3,11.09548,144.9314
10/5/2020 4:00,762.9512,2.140238,5.532058,19.76015,,10.29227,7.924473,18497.49,11.07692,132.4678
10/5/2020 5:00,762.9212,2.18046,5.623767,19.15444,,8.78961,6.791811,18490.29,11.06527,115.0003
10/5/2020 6:00,763.2437,2.138002,5.526412,19.10471,,9.427307,7.616927,18473.11,11.0535,131.9594
10/5/2020 7:00,763.5137,1.915822,5.01838,20.09053,,10.42434,7.714066,18494.81,11.07873,61.16441
10/5/2020 8:00,763.9713,1.575429,4.238161,20.07716,,8.703479,7.558664,18520.63,11.0954,127.6827
10/5/2020 9:00,764.3463,1.308256,3.625471,19.94714,,7.25674,7.400213,18541.11,11.10734,98.56924
10/5/2020 10:00,764.5263,1.162666,3.29203,19.94646,,4.180315,6.680742,18592.55,11.14081,133.4443
10/5/2020 11:00,764.4588,1.180357,3.332548,20.11504,,7.676722,6.145764,18604.62,11.15047,103.2809
10/5/2020 12:00,764.1663,1.380768,3.793046,21.50555,,7.410933,8.21474,18488.79,11.08816,86.41296
10/5/2020 13:00,763.6863,1.732644,4.599994,21.7359,,7.153287,8.354408,18398.19,11.03078,117.67
10/5/2020 14:00,763.0562,2.131802,5.515143,21.76462,,3.836882,8.801795,18449.29,11.06454,79.18193
10/5/2020 15:00,762.5461,2.385786,6.097107,21.93425,,3.45632,8.866177,18627.43,11.18204,192.9894
10/5/2020 16:00,762.1261,2.522223,6.409894,22.32698,,3.579427,8.961418,18796.45,11.29556,27.98761
10/5/2020 17:00,761.9236,2.519261,6.403681,22.63101,,5.99198,8.870344,18766.24,11.27805,96.42925
10/5/2020 18:00,761.6686,2.311877,5.928452,22.64732,,7.685027,8.934916,18657.85,11.2074,66.83488
10/5/2020 19:00,761.9086,1.904332,4.994418,22.60261,,9.871059,8.52276,18534.76,11.12667,114.9444
10/5/2020 20:00,762.0511,1.521828,4.117064,22.35066,,9.987309,7.245251,18566.01,11.14525,89.3867
10/5/2020 21:00,762.2386,1.232787,3.453919,22.01697,,9.906471,6.162578,18739.41,11.2559,100.0408
10/5/2020 22:00,762.3886,1.052434,3.041064,21.76056,,9.438446,5.624199,18834,11.31561,112.611
10/5/2020 23:00,762.5162,0.8980923,2.686238,21.49866,,10.60119,5.566422,18871.81,11.33809,82.84901
10/6/2020 0:00,762.5461,0.7905893,2.439769,21.31614,,9.62362,5.311714,18877.11,11.33992,95.25156
10/6/2020 1:00,762.4487,0.8434124,2.560799,21.05556,,8.468549,5.919348,18867.04,11.33072,107.7564
10/6/2020 2:00,762.7262,1.194145,3.364162,19.19332,,8.213339,8.522233,18419.73,11.02228,175.3939
10/6/2020 3:00,762.5762,1.601449,4.296945,18.95211,,8.688652,8.448267,18387.89,10.99629,171.9698
10/6/2020 4:00,762.7411,1.879723,4.934464,18.86185,,9.050482,8.409134,18419.15,11.01543,132.6648
10/6/2020 5:00,762.8687,2.065145,5.359358,18.88567,,7.456048,8.161339,18438.07,11.02806,136.6408
10/6/2020 6:00,762.9886,2.126265,5.499066,18.58458,,6.056679,7.342762,18458.57,11.03753,164.3268
10/6/2020 7:00,763.0787,2.045402,5.313671,18.65694,,6.417325,7.891089,18398.81,10.99969,112.5463
10/6/2020 8:00,763.3562,1.863947,4.898207,18.72703,,6.137789,7.90898,18423.71,11.01671,165.451
10/6/2020 9:00,763.6788,1.564725,4.213043,18.99016,,6.563078,7.990762,18383.97,10.9942,119.6417
10/6/2020 10:00,763.9188,1.362661,3.750142,19.18589,,6.309486,7.827977,18369.59,10.98722,148.1785
10/6/2020 11:00,763.7537,1.289834,3.583554,19.38009,,6.197917,7.210235,18367.1,10.98786,82.87091
10/6/2020 12:00,763.4837,1.435768,3.918303,20.15274,,6.783542,8.420443,18427.31,11.03561,166.6259
10/6/2020 13:00,762.9812,1.702931,4.531537,21.55623,,4.881646,8.829438,18515.85,11.10627,154.8706
10/6/2020 14:00,762.2311,2.042409,5.310277,22.25768,,4.059221,8.928264,18608.23,11.17211,63.57401
10/6/2020 15:00,761.631,2.326779,5.963286,22.24147,,3.467507,8.950765,18228.84,10.92446,78.41339
10/6/2020 16:00,761.181,2.488401,6.332596,22.38827,,3.838261,8.864101,18737.36,11.25727,30.65311
10/6/2020 17:00,760.7835,2.546507,6.466717,22.59761,,7.292333,9.046034,18571.89,11.15088,106.0211
10/6/2020 18:00,760.5735,2.445774,6.235298,22.41395,,5.109013,8.590494,18625.76,11.18474,92.66736
10/6/2020 19:00,760.596,2.136874,5.526664,22.34794,,7.135548,8.437893,18734.36,11.25517,109.542
10/6/2020 20:00,760.7761,1.770375,4.686471,22.10112,,2.464779,7.642872,18660.46,11.20503,60.49641
10/6/2020 21:00,760.8285,1.471724,4.001223,21.52798,,7.371724,6.604808,18801.76,11.29256,113.5909
10/6/2020 22:00,760.941,1.24864,3.48946,21.21772,,8.451057,5.580989,18922.86,11.36892,79.06267
10/6/2020 23:00,760.911,1.090467,3.126812,20.94387,,8.12338,5.909393,18958.02,11.3893,63.54422
10/7/2020 0:00,760.8885,0.8981724,2.685834,20.74457,,8.034608,5.310136,18984.82,11.40488,57.19601
10/7/2020 1:00,760.8285,0.9404564,2.782382,19.62649,,6.157229,6.851752,18916.44,11.34832,68.0211
10/7/2020 2:00,760.6785,0.9316082,2.761939,19.64182,,7.942883,6.741953,18971.65,11.38443,48.2594
10/7/2020 3:00,760.8135,1.313474,3.637318,18.15378,,5.487317,8.590549,18110.54,10.80659,475.1777
10/7/2020 4:00,760.7685,1.593649,4.27954,18.39544,,6.771101,7.410126,18011.88,10.74548,123.6035
10/7/2020 5:00,760.566,1.911514,5.008003,18.35155,,7.276052,8.427512,17867.04,10.65108,123.9775
10/7/2020 6:00,760.611,2.088287,5.413122,18.05775,,6.528202,8.529214,17812.97,10.61241,137.7168
10/7/2020 7:00,760.926,2.128803,5.505614,17.70406,,5.398756,8.163011,17829.6,10.61826,94.05613
10/7/2020 8:00,761.3235,2.112545,5.467671,17.16251,,7.001945,8.545603,17871.58,10.63773,124.9441
10/7/2020 9:00,761.7436,1.939799,5.07198,17.38133,,5.776309,8.398741,17858.95,10.63276,90.15613
10/7/2020 10:00,761.7361,1.718215,4.565499,18.18877,,11.92045,8.200941,17642.95,10.50425,104.4046
10/7/2020 11:00,761.5186,1.579598,4.247298,18.20747,,6.82377,8.050839,18005.57,10.73896,82.71198
10/7/2020 12:00,761.3911,1.618975,4.33736,18.35571,,6.333377,7.931025,18011.94,10.74502,48.56336
10/7/2020 13:00,760.9711,1.765979,4.673069,19.57633,,4.680556,8.54999,19131.91,11.48825,238.4889
10/7/2020 14:00,760.266,2.055251,5.335979,19.85994,,4.319807,8.578297,19161.83,11.51106,213.4068
10/7/2020 15:00,759.8009,2.298947,5.894904,20.06253,,4.051879,8.500615,18961.55,11.38262,251.4767
10/7/2020 16:00,759.7109,2.48123,6.312347,20.18488,,3.408436,8.477927,19027.35,11.42686,183.6382
10/7/2020 17:00,759.4709,2.59126,6.564806,20.11654,,3.131328,8.490956,18949.91,11.37556,169.4023
10/7/2020 18:00,759.4185,2.589149,6.560471,20.14605,,6.474386,8.307559,18699.59,11.21267,144.5133
10/7/2020 19:00,759.7109,2.399504,6.125685,19.99529,,5.206607,8.362936,18805.99,11.28045,173.6659
10/7/2020 20:00,759.7409,2.114176,5.471119,19.84452,,3.319537,7.941894,19048.56,11.43694,123.5152
