datetimestamp,Baro_psi,TempC,Chla_RFU,Chla_ugL,ChlaC_ugL,DO_mgL,SPC,Saln_psu,Turb_NTU
7/8/2020 14:59,763.6073,23.07629,,15.27665,15.27665,9.144026,16178.6,9.602,10.77069
7/8/2020 15:59,763.6073,23.50069,,15.49178,15.49178,9.275763,16177.38,9.603324,9.650787
7/8/2020 16:59,763.6073,23.85914,,16.83365,16.83365,9.383571,16186.14,9.61061,9.784163
7/8/2020 17:59,763.6073,24.07826,,14.96441,14.96441,9.441292,16190.92,9.614635,9.212078
7/8/2020 18:59,763.6073,24.19207,,16.3226,16.3226,9.496077,16195.88,9.618302,11.1957
7/8/2020 19:59,763.6073,24.05024,,14.76899,14.76899,9.181672,16192.99,9.615847,9.129808
7/8/2020 20:59,763.6073,23.83373,,15.99204,15.99204,9.096043,16190.67,9.613412,9.751142
7/8/2020 21:59,763.6073,23.50162,,13.3904,13.3904,8.975122,16189.96,9.611428,9.670016
7/8/2020 22:59,763.6073,23.12285,,14.31504,14.31504,8.786948,16182.37,9.604669,9.228791
7/8/2020 23:59,763.6073,22.95962,,12.28067,12.28067,8.858723,16234.31,9.637259,8.40366
7/9/2020 0:59,763.6073,22.55902,,13.30246,13.30246,8.537574,16198.97,9.612289,11.14276
7/9/2020 1:59,763.6073,22.24702,,12.15212,12.15212,8.181253,16198.44,9.610102,8.166598
7/9/2020 2:59,763.6073,21.86575,,13.79977,13.79977,8.046032,16193.27,9.604375,25.80501
7/9/2020 3:59,763.6073,21.48799,,13.91087,13.91087,7.953908,16181,9.593949,8.689763
7/9/2020 4:59,763.6073,21.135,,13.25817,13.25817,7.683901,16177.43,9.589133,14.89453
7/9/2020 5:59,763.6073,20.72074,,15.9074,15.9074,7.378446,16207.35,9.605206,16.95257
7/9/2020 6:59,763.6073,20.55362,,17.18709,17.18709,7.054587,16251.68,9.632346,17.75994
7/9/2020 7:59,763.6073,20.50225,,13.84096,13.84096,6.94136,16261.21,9.638049,14.0383
7/9/2020 8:59,763.6073,20.51935,,14.60576,14.60576,7.081683,16272.49,9.645439,14.41663
7/9/2020 9:59,763.6073,20.7063,,13.72538,13.72538,7.05251,16286.26,9.655799,11.31474
7/9/2020 10:59,763.6073,20.98681,,13.62388,13.62388,7.33152,16286.8,9.658328,12.32195
7/9/2020 11:59,763.6073,21.37902,,13.29354,13.29354,7.389518,16289.8,9.663147,9.199701
7/9/2020 12:59,763.6073,21.96942,,13.95154,13.95154,7.844285,16299.57,9.673445,12.86312
7/9/2020 13:59,763.6073,22.6123,,13.34289,13.34289,8.329853,16307.46,9.682439,10.64811
7/9/2020 14:59,763.6073,23.18653,,14.04269,14.04269,8.397404,16309.43,9.686832,15.30777
7/9/2020 15:59,763.6073,23.68409,,14.12359,14.12359,8.827513,16322.85,9.697917,8.5523
7/9/2020 16:59,763.6073,24.0509,,14.85193,14.85193,8.914232,16327.19,9.70235,9.420124
7/9/2020 17:59,763.6073,24.3946,,12.65655,12.65655,8.957415,16337.28,9.710276,7.742157
7/9/2020 18:59,763.6073,24.34891,,13.14758,13.14758,8.813865,16340.44,9.712137,11.24095
7/9/2020 19:59,763.6073,24.25152,,12.47655,12.47655,8.853918,16338.46,9.710465,8.266732
7/9/2020 20:59,763.6073,23.92232,,13.0276,13.0276,8.862718,16331.64,9.704663,7.102242
7/9/2020 21:59,763.6073,23.71127,,11.70618,11.70618,8.765184,16329.36,9.702235,7.169945
7/9/2020 22:59,763.6073,23.37152,,11.59147,11.59147,8.644038,16325.3,9.697998,8.882262
7/9/2020 23:59,763.6073,23.1011,,11.86146,11.86146,8.633739,16326.25,9.697227,12.38586
7/10/2020 0:59,763.6073,22.92935,,13.77805,13.77805,8.17302,16356.89,9.716057,7.054802
7/10/2020 1:59,763.6073,22.54329,,11.75163,11.75163,7.802021,16360.17,9.715994,8.577432
7/10/2020 2:59,763.6073,22.16332,,12.50912,12.50912,7.691076,16344.84,9.703822,8.842747
7/10/2020 3:59,763.6073,21.76361,,11.95805,11.95805,7.652954,16323.45,9.687456,8.173813
7/10/2020 4:59,763.6073,21.41537,,14.45712,14.45712,7.641161,16303.46,9.672191,18.07724
7/10/2020 5:59,763.6073,21.10524,,16.13243,16.13243,7.256953,16304.98,9.670907,10.29414
7/10/2020 6:59,763.6073,20.94585,,14.90087,14.90087,6.869026,16343.06,9.694194,9.833477
7/10/2020 7:59,763.6073,20.90249,,13.00322,13.00322,6.931295,16358.41,9.70373,27.86741
7/10/2020 8:59,763.6073,20.95193,,13.21786,13.21786,6.96129,16367.67,9.710065,11.21541
7/10/2020 9:59,763.6073,21.12184,,12.73723,12.73723,7.077786,16368.35,9.711799,11.02703
7/10/2020 10:59,763.6073,21.38256,,13.05641,13.05641,7.249545,16375.02,9.718003,12.79822
7/10/2020 11:59,763.6073,21.77076,,12.68473,12.68473,7.32266,16378.39,9.722871,10.50202
7/10/2020 12:59,763.6073,22.31992,,14.25654,14.25654,7.955804,16384.98,9.730642,20.5613
7/10/2020 13:59,763.6073,23.01474,,12.27611,12.27611,8.253648,16401.69,9.745391,9.119962
7/10/2020 14:59,763.6073,23.53113,,12.8005,12.8005,8.546323,16407.19,9.751572,9.060121
7/10/2020 15:59,763.6073,23.95965,,13.30689,13.30689,8.682089,16417.14,9.759976,8.719076
7/10/2020 16:59,763.6073,24.21853,,13.61056,13.61056,8.752907,16419.16,9.762388,6.674034
7/10/2020 17:59,763.6073,24.24246,,12.00783,12.00783,8.861004,16426.87,9.767461,6.772758
7/10/2020 18:59,763.6073,24.16344,,10.8981,10.8981,8.531931,16424.21,9.765413,6.50407
7/10/2020 19:59,763.6073,24.06586,,10.62149,10.62149,8.43099,16427.92,9.767393,7.733541
7/10/2020 20:59,763.6073,23.88769,,10.86082,10.86082,8.329536,16422.53,9.763131,6.005062
7/10/2020 21:59,763.6073,23.64339,,10.01915,10.01915,8.636805,16416.06,9.757829,5.730403
7/10/2020 22:59,763.6073,23.39466,,12.81307,12.81307,8.49894,16416.54,9.756934,6.137604
7/10/2020 23:59,763.6073,23.13135,,10.2787,10.2787,8.455866,16410.38,9.751616,6.055418
7/11/2020 0:59,763.6073,22.8651,,10.33425,10.33425,8.17277,16408.62,9.749043,6.613187
7/11/2020 1:59,763.6073,22.6088,,11.7983,11.7983,7.842837,16418.98,9.754272,7.00286
7/11/2020 2:59,763.6073,22.37003,,10.37189,10.37189,7.34264,16419.05,9.752897,6.335346
7/11/2020 3:59,763.6073,22.17254,,10.45467,10.45467,7.370266,16419.13,9.751726,7.653463
7/11/2020 4:59,763.6073,21.99978,,10.1283,10.1283,7.041331,16442.3,9.765551,11.07894
7/11/2020 5:59,763.6073,21.79412,,11.02438,11.02438,6.903556,16449.39,9.768752,9.582929
7/11/2020 6:59,763.6073,21.6254,,10.9046,10.9046,6.7044,16472.96,9.782779,10.54726
7/11/2020 7:59,763.6073,21.49783,,9.547519,9.547519,6.590473,16481.97,9.787686,14.4835
7/11/2020 8:59,763.6073,21.49057,,9.986767,9.986767,6.987523,16464.29,9.776248,10.72814
7/11/2020 9:59,763.6073,21.62255,,9.147734,9.147734,6.967137,16463.92,9.776938,10.74055
7/11/2020 10:59,763.6073,21.91863,,9.627932,9.627932,7.085243,16461.98,9.777696,10.36026
7/11/2020 11:59,763.6073,22.40115,,9.314146,9.314146,7.466125,16469.34,9.785497,8.480243
7/11/2020 12:59,763.6073,22.94785,,10.44295,10.44295,7.902715,16475.32,9.792502,12.00107
7/11/2020 13:59,763.6073,23.61779,,9.384643,9.384643,7.826765,16487.47,9.803778,9.918921
7/11/2020 14:59,763.6073,24.0792,,10.52183,10.52183,8.213932,16497.07,9.812082,9.106206
7/11/2020 15:59,763.6073,24.51243,,10.61334,10.61334,8.446633,16506.74,9.820116,7.203283
7/11/2020 16:59,763.6073,24.80762,,10.79298,10.79298,8.61001,16512.57,9.825005,5.892997
7/11/2020 17:59,763.6073,25.20789,,10.92431,10.92431,8.326049,16543.59,9.846436,6.613693
7/11/2020 18:59,763.6073,25.33815,,9.775194,9.775194,8.938698,16531.21,9.838865,9.097621
7/11/2020 19:59,763.6073,25.22836,,10.08191,10.08191,8.545823,16533.31,9.839863,7.208168
7/11/2020 20:59,763.6073,24.9079,,10.01186,10.01186,8.254165,16523.08,9.832153,6.60322
7/11/2020 21:59,763.6073,24.49073,,9.298584,9.298584,8.381861,16520.02,9.828604,6.555907
7/11/2020 22:59,763.6073,24.10781,,8.939541,8.939541,8.207037,16523.44,9.829231,6.068382
7/11/2020 23:59,763.6073,23.78936,,9.283321,9.283321,8.178865,16520.29,9.825773,6.591252
7/12/2020 0:59,763.6073,23.41489,,8.996182,8.996182,7.995118,16517.54,9.822191,5.257313
7/12/2020 1:59,763.6073,23.0869,,8.526823,8.526823,7.394098,16526.96,9.826573,10.69156
7/12/2020 2:59,763.6073,22.97054,,10.47461,10.47461,7.390246,16522.69,9.823186,9.161176
7/12/2020 3:59,763.6073,22.64497,,8.988333,8.988333,7.192411,16538.6,9.831605,12.10031
7/12/2020 4:59,763.6073,22.2663,,8.751705,8.751705,7.052916,16528.35,9.822704,9.604013
7/12/2020 5:59,763.6073,21.92178,,9.631004,9.631004,7.123919,16520.78,9.815605,16.24136
7/12/2020 6:59,763.6073,21.6737,,10.32896,10.32896,6.881161,16519.39,9.813025,13.34409
7/12/2020 7:59,763.6073,21.60444,,8.796339,8.796339,6.8275,16532.81,9.821191,31.05873
7/12/2020 8:59,763.6073,21.69989,,9.405035,9.405035,6.923965,16536.46,9.824207,11.48203
7/12/2020 9:59,763.6073,21.85131,,8.627563,8.627563,7.093303,16546.13,9.83147,8.58818
7/12/2020 10:59,763.6073,22.17101,,9.255643,9.255643,6.70294,16559.02,9.841877,8.800243
7/12/2020 11:59,763.6073,22.59629,,8.321305,8.321305,7.225314,16564,9.847699,8.087967
7/12/2020 12:59,763.6073,23.17491,,9.250529,9.250529,7.374089,16574.19,9.857513,11.80701
7/12/2020 13:59,763.6073,23.77243,,8.13495,8.13495,7.829104,16588.83,9.869947,6.948743
7/12/2020 14:59,763.6073,24.24683,,8.727078,8.727078,7.716338,16592.52,9.874436,6.583672
7/12/2020 15:59,763.6073,24.75367,,7.411057,7.411057,8.005472,16612.95,9.889661,7.235498
7/12/2020 16:59,763.6073,25.06298,,7.592925,7.592925,8.060408,16617.07,9.89344,7.805662
7/12/2020 17:59,763.6073,25.20109,,6.602321,6.602321,8.23352,16624.89,9.898969,7.047352
7/12/2020 18:59,763.6073,25.17283,,7.431626,7.431626,7.920947,16628.87,9.901444,6.025928
7/12/2020 19:59,763.6073,25.03334,,7.323623,7.323623,7.837408,16628.09,9.900459,5.396352
7/12/2020 20:59,763.6073,24.68146,,7.23819,7.23819,8.09628,16629.24,9.899913,5.523951
7/12/2020 21:59,763.6073,24.51488,,7.045972,7.045972,8.023851,16673.8,9.928066,6.779924
7/12/2020 22:59,763.6073,24.32864,,8.954005,8.954005,7.602294,16714.11,9.953366,6.480579
7/12/2020 23:59,763.6073,24.00876,,7.695202,7.695202,7.475408,16706.55,9.947088,5.994529
7/13/2020 0:59,763.6073,23.63495,,8.300038,8.300038,7.294013,16683.21,9.93025,6.056407
7/13/2020 1:59,763.6073,23.45073,,8.539144,8.539144,7.014853,16696.1,9.937667,7.311489
7/13/2020 2:59,763.6073,23.15185,,7.400947,7.400947,6.903575,16673.78,9.921688,7.25994
7/13/2020 3:59,763.6073,22.94962,,7.169266,7.169266,6.709628,16678.05,9.923339,12.99785
7/13/2020 4:59,763.6073,22.67711,,8.329171,8.329171,6.411113,16674.51,9.919494,9.568531
7/13/2020 5:59,763.6073,22.4317,,8.576187,8.576187,6.506114,16661.66,9.90972,9.257698
7/13/2020 6:59,763.6073,22.19072,,8.42213,8.42213,6.608163,16653.85,9.903173,9.41879
7/13/2020 7:59,763.6073,22.04023,,8.943096,8.943096,6.606517,16659.9,9.906096,10.59908
7/13/2020 8:59,763.6073,22.04664,,8.242362,8.242362,6.453856,16659.74,9.906039,7.444021
7/13/2020 9:59,763.6073,22.19136,,7.418444,7.418444,6.770624,16666.52,9.911352,11.83417
7/13/2020 10:59,763.6073,22.39674,,7.696399,7.696399,6.638669,16679.59,9.921083,13.79498
7/13/2020 11:59,763.6073,22.71601,,8.188966,8.188966,6.980651,16687.96,9.928403,8.983012
7/13/2020 12:59,763.6073,23.10281,,7.869299,7.869299,7.021034,16697.2,9.93655,10.06277
7/13/2020 13:59,763.6073,23.47132,,6.827166,6.827166,7.334216,16708.45,9.945746,6.326298
7/13/2020 14:59,763.6073,23.81125,,7.28493,7.28493,7.289225,16714.44,9.951276,7.446209
7/13/2020 15:59,763.6073,24.09334,,5.840268,5.840268,7.745775,16724.42,9.959017,6.513458
7/13/2020 16:59,763.6073,24.30459,,7.759082,7.759082,7.775199,16732.51,9.965158,7.169272
7/13/2020 17:59,763.6073,24.39972,,7.192735,7.192735,8.060908,16739.27,9.96993,7.469591
7/13/2020 18:59,763.6073,24.28507,,7.85932,7.85932,7.958508,16743.01,9.971867,10.28171
7/13/2020 19:59,763.6073,24.09703,,8.556218,8.556218,7.940847,16748.14,9.974369,7.368811
7/13/2020 20:59,763.6073,23.69763,,9.079979,9.079979,7.597965,16736.15,9.964765,7.416317
7/13/2020 21:59,763.6073,23.37324,,8.239992,8.239992,7.457012,16756.13,9.976059,6.015154
7/13/2020 22:59,763.6073,23.12334,,8.913898,8.913898,7.357698,16760.32,9.97744,8.214347
7/13/2020 23:59,763.6073,22.85962,,8.989804,8.989804,7.083465,16777.58,9.987117,7.198134
7/14/2020 0:59,763.6073,22.63893,,9.222964,9.222964,6.931162,16786.07,9.991312,7.443377
7/14/2020 1:59,763.6073,22.39834,,9.392698,9.392698,6.687385,16804.02,10.00143,7.548868
7/14/2020 2:59,763.6073,22.15112,,8.211782,8.211782,6.474247,16822.57,10.01183,10.94652
7/14/2020 3:59,763.6073,21.91199,,8.302146,8.302146,6.432935,16832.97,10.01694,6.973254
7/14/2020 4:59,763.6073,21.70441,,8.589457,8.589457,6.331272,16833.89,10.01609,6.612735
7/14/2020 5:59,763.6073,21.52403,,8.292116,8.292116,6.324188,16833.23,10.01437,5.640008
7/14/2020 6:59,763.6073,21.34639,,9.926575,9.926575,6.229482,16832.84,10.01279,7.802989
7/14/2020 7:59,763.6073,21.26426,,8.461735,8.461735,6.290255,16830.25,10.0105,6.367574
7/14/2020 8:59,763.6073,21.29984,,8.854499,8.854499,6.380252,16831.02,10.01126,6.9465
7/14/2020 9:59,763.6073,21.47407,,7.560301,7.560301,6.471447,16831.95,10.01317,7.595037
7/14/2020 10:59,763.6073,21.70526,,7.441823,7.441823,6.596788,16835.96,10.01743,6.900242
7/14/2020 11:59,763.6073,22.02256,,7.91265,7.91265,6.853363,16847.02,10.02676,7.426041
7/14/2020 12:59,763.6073,22.35851,,6.956026,6.956026,7.015862,16852.63,10.03258,7.029912
7/14/2020 13:59,763.6073,22.68328,,7.202375,7.202375,7.345952,16859.95,10.03931,6.865259
7/14/2020 14:59,763.6073,22.98218,,7.913789,7.913789,7.519018,16868.5,10.04657,8.979039
7/14/2020 15:59,763.6073,23.24705,,7.180788,7.180788,7.700937,16876.2,10.05301,5.83048
7/14/2020 16:59,763.6073,23.5122,,8.002709,8.002709,8.086063,16880.6,10.05725,12.45007
7/14/2020 17:59,763.6073,23.54586,,7.753919,7.753919,7.983707,16881.61,10.05807,4.960994
7/14/2020 18:59,763.6073,23.44328,,8.792819,8.792819,8.095284,16889.2,10.06246,5.233234
7/14/2020 19:59,763.6073,23.21463,,7.478755,7.478755,7.832086,16887.12,10.05991,4.436486
7/14/2020 20:59,763.6073,22.77824,,9.257838,9.257838,7.750202,16875.32,10.04981,7.416865
7/14/2020 21:59,763.6073,22.50041,,9.147673,9.147673,7.651608,16874.54,10.04763,6.923431
7/14/2020 22:59,763.6073,22.4915,,11.05898,11.05898,7.506169,16870.6,10.04503,5.829566
7/14/2020 23:59,763.6073,22.29148,,11.18258,11.18258,7.259785,16824.89,10.01424,7.269178
7/15/2020 0:59,763.6073,21.92664,,10.36583,10.36583,7.151559,16867.42,10.03929,7.462502
7/15/2020 1:59,763.6073,21.69225,,11.03774,11.03774,7.214527,16873.6,10.04164,7.150643
7/15/2020 2:59,763.6073,21.44201,,9.349684,9.349684,7.028406,16876.83,10.0419,6.028755
7/15/2020 3:59,763.6073,21.19502,,10.33525,10.33525,6.987465,16885.98,10.04594,7.212891
7/15/2020 4:59,763.6073,21.00531,,10.95419,10.95419,6.715489,16892.59,10.0487,7.884888
7/15/2020 5:59,763.6073,20.82752,,9.716886,9.716886,6.710415,16901.79,10.05319,7.688532
7/15/2020 6:59,763.6073,20.61806,,9.749763,9.749763,6.652922,16909.09,10.05615,7.799479
7/15/2020 7:59,763.6073,20.50044,,9.412233,9.412233,6.61797,16921.65,10.06324,7.112366
7/15/2020 8:59,763.6073,20.49678,,9.028804,9.028804,6.647923,16927.03,10.06668,6.469592
7/15/2020 9:59,763.6073,20.59327,,9.728188,9.728188,6.931553,16931.06,10.07012,7.356556
7/15/2020 10:59,763.6073,20.77048,,8.929349,8.929349,7.036459,16942.08,10.07873,8.406081
7/15/2020 11:59,763.6073,20.99591,,9.501888,9.501888,7.358854,16949.04,10.08507,5.885254
7/15/2020 12:59,763.6073,21.27632,,8.979674,8.979674,7.592813,16950.56,10.08826,4.634535
7/15/2020 13:59,763.6073,21.62865,,10.00026,10.00026,7.816526,16958,10.0957,5.66575
7/15/2020 14:59,763.6073,21.95473,,9.388789,9.388789,8.025062,16966.83,10.10371,5.269127
7/15/2020 15:59,763.6073,22.3114,,9.851246,9.851246,8.40589,16978.38,10.11356,6.453077
7/15/2020 16:59,763.6073,22.61554,,9.020296,9.020296,8.550578,16970.73,10.11052,8.046243
7/15/2020 17:59,763.6073,22.70916,,9.748397,9.748397,8.778646,16967.88,10.10925,5.888844
7/15/2020 18:59,763.6073,22.52943,,10.97106,10.97106,8.685228,16973.82,10.112,4.649652
7/15/2020 19:59,763.6073,22.32304,,11.94972,11.94972,8.527802,16974.52,10.11114,5.271325
7/15/2020 20:59,763.6073,21.93363,,10.15317,10.15317,8.237445,16969.77,10.10547,7.062007
7/15/2020 21:59,763.6073,21.73328,,10.87054,10.87054,8.097796,16966.93,10.10222,7.290051
7/15/2020 22:59,763.6073,21.63504,,11.82565,11.82565,7.785911,16876.23,10.04293,6.15427
7/15/2020 23:59,763.6073,21.58873,,14.13597,14.13597,7.80309,16778.16,9.979291,9.631698
7/16/2020 0:59,763.6073,21.29581,,13.76835,13.76835,7.53107,16799.69,9.991021,7.143462
7/16/2020 1:59,763.6073,21.06854,,13.45111,13.45111,7.467638,16867.22,10.03284,7.280771
7/16/2020 2:59,763.6073,20.88758,,12.52057,12.52057,7.489948,16856.46,10.02444,9.166953
7/16/2020 3:59,763.6073,20.70288,,12.31697,12.31697,7.365355,16851.26,10.01956,7.344713
7/16/2020 4:59,763.6073,20.54111,,11.62526,11.62526,7.23941,16856.76,10.02174,7.451151
7/16/2020 5:59,763.6073,20.39155,,11.59936,11.59936,7.132311,16881.65,10.03649,11.91302
7/16/2020 6:59,763.6073,20.2179,,10.96737,10.96737,7.103147,16891.89,10.04154,6.723351
7/16/2020 7:59,763.6073,20.05479,,10.00343,10.00343,6.959342,16896.88,10.04327,6.451777
7/16/2020 8:59,763.6073,20.07375,,9.818598,9.818598,6.968399,16926.18,10.06234,7.18335
7/16/2020 9:59,763.6073,20.17751,,9.663892,9.663892,7.159953,16948.98,10.07799,7.435421
7/16/2020 10:59,763.6073,20.37648,,9.143693,9.143693,7.410669,16962.79,10.0887,8.727903
7/16/2020 11:59,763.6073,20.63575,,9.833515,9.833515,7.672531,16968.35,10.09454,6.828702
7/16/2020 12:59,763.6073,20.90885,,10.15661,10.15661,8.005021,16974.98,10.10111,6.198378
7/16/2020 13:59,763.6073,21.22607,,11.39637,11.39637,8.196551,16981.87,10.10809,13.74447
7/16/2020 14:59,763.6073,21.60864,,8.960587,8.960587,8.5646,16985.17,10.11311,16.59834
7/16/2020 15:59,763.6073,21.86929,,9.444865,9.444865,8.72571,16989.76,10.11794,6.55153
7/16/2020 16:59,763.6073,22.00274,,10.05504,10.05504,8.740798,16990.07,10.11906,5.897852
7/16/2020 17:59,763.6073,21.94937,,8.925922,8.925922,8.710196,16991.73,10.11977,4.7956
7/16/2020 18:59,763.6073,21.921,,10.26171,10.26171,8.716984,16992.44,10.12003,8.35157
7/16/2020 19:59,763.6073,21.77778,,11.15737,11.15737,8.570976,16997.6,10.12236,5.51487
7/16/2020 20:59,763.6073,21.51265,,10.04608,10.04608,8.419806,16989.74,10.11535,7.843231
7/16/2020 21:59,763.6073,21.32605,,11.24527,11.24527,8.235995,16988.72,10.11329,7.790878
7/16/2020 22:59,763.6073,21.13729,,11.09357,11.09357,7.983768,16977.59,10.10463,6.20407
7/16/2020 23:59,763.6073,21.0727,,12.40244,12.40244,8.014595,16971.5,10.10018,8.616727
7/17/2020 0:59,763.6073,20.85336,,11.50361,11.50361,7.62253,17049,10.14845,11.2055
7/17/2020 1:59,763.6073,20.63375,,11.16155,11.16155,7.392988,17052.39,10.14878,13.44234
7/17/2020 2:59,763.6073,20.4449,,11.12158,11.12158,7.463573,17045.18,10.14248,9.774284
7/17/2020 3:59,763.6073,20.30016,,10.2114,10.2114,7.439875,17038.17,10.13666,8.416302
7/17/2020 4:59,763.6073,20.15278,,10.85718,10.85718,7.356952,17037.23,10.1347,10.51291
7/17/2020 5:59,763.6073,20.00176,,11.08793,11.08793,7.27388,16993.53,10.1051,11.2585
7/17/2020 6:59,763.6073,19.84485,,8.639542,8.639542,7.213052,17036.59,10.13138,10.40677
7/17/2020 7:59,763.6073,19.72974,,9.302537,9.302537,7.107911,17045.07,10.13572,10.37144
7/17/2020 8:59,763.6073,19.74351,,9.456478,9.456478,7.160363,17052.67,10.14076,10.72929
7/17/2020 9:59,763.6073,19.78265,,9.079113,9.079113,7.324434,17059.56,10.14559,17.42348
7/17/2020 10:59,763.6073,19.99855,,9.357529,9.357529,7.457871,17068.94,10.15372,7.403378
7/17/2020 11:59,763.6073,20.23772,,9.084664,9.084664,7.73272,17071.2,10.15741,12.26267
7/17/2020 12:59,763.6073,20.52051,,8.980021,8.980021,7.972537,17082.8,10.16744,9.241722
7/17/2020 13:59,763.6073,20.80392,,9.953794,9.953794,8.075033,17087.53,10.17293,8.221962
7/17/2020 14:59,763.6073,21.09321,,10.00582,10.00582,8.357911,17094.23,10.17963,9.847101
7/17/2020 15:59,763.6073,21.5097,,9.74596,9.74596,8.958174,17102.63,10.1883,7.09986
7/17/2020 16:59,763.6073,21.66324,,10.04734,10.04734,8.953547,17101.58,10.18876,6.738018
7/17/2020 17:59,763.6073,21.73687,,10.32035,10.32035,8.931293,17100.44,10.18855,4.997564
7/17/2020 18:59,763.6073,21.64036,,8.307437,8.307437,8.732165,17101.34,10.18843,9.400704
7/17/2020 19:59,763.6073,21.41603,,9.371667,9.371667,8.568727,17097.57,10.18432,4.781778
7/17/2020 20:59,763.6073,21.22236,,11.02995,11.02995,8.426465,17096.51,10.18213,8.101542
7/17/2020 21:59,763.6073,21.07678,,11.8821,11.8821,8.292127,17096.51,10.18097,8.152879
7/17/2020 22:59,763.6073,20.8696,,9.623975,9.623975,7.949309,17098.75,10.18072,6.058826
7/17/2020 23:59,763.6073,20.93895,,12.34972,12.34972,8.258573,17096.42,10.17979,8.475339
7/18/2020 0:59,763.6073,20.70677,,12.48876,12.48876,7.587414,17166.57,10.22317,8.93014
7/18/2020 1:59,763.6073,20.45573,,10.19444,10.19444,6.964447,17485.26,10.42706,11.79885
7/18/2020 2:59,763.6073,20.30075,,10.00208,10.00208,7.219663,17257.75,10.27848,11.09317
7/18/2020 3:59,763.6073,20.23957,,8.86246,8.86246,7.440593,17184.56,10.23063,8.385303
7/18/2020 4:59,763.6073,20.10225,,10.52378,10.52378,7.417162,17172.95,10.22185,9.124747
7/18/2020 5:59,763.6073,19.93934,,10.41418,10.41418,7.295976,17183.08,10.22683,8.276427
7/18/2020 6:59,763.6073,19.80177,,9.263663,9.263663,7.251674,17190.5,10.23028,12.56946
7/18/2020 7:59,763.6073,19.72931,,8.609532,8.609532,7.090765,17210.64,10.24257,10.04699
7/18/2020 8:59,763.6073,19.7647,,7.921979,7.921979,7.043315,17218.69,10.24811,8.582072
7/18/2020 9:59,763.6073,19.90263,,8.978903,8.978903,7.157415,17218.28,10.24921,8.878876
7/18/2020 10:59,763.6073,20.13476,,8.959942,8.959942,7.342412,17225.81,10.2563,13.61124
7/18/2020 11:59,763.6073,20.49704,,9.084322,9.084322,7.685342,17221.88,10.25708,7.107468
7/18/2020 12:59,763.6073,20.9533,,8.269768,8.269768,8.147624,17232.97,10.26818,9.134339
7/18/2020 13:59,763.6073,21.4431,,7.665311,7.665311,8.372553,17238.93,10.27595,5.898856
7/18/2020 14:59,763.6073,21.76533,,9.172894,9.172894,8.581432,17233.86,10.27508,5.628858
7/18/2020 15:59,763.6073,22.12677,,9.477154,9.477154,8.606736,17235.59,10.27875,6.569221
7/18/2020 16:59,763.6073,22.46855,,7.947623,7.947623,8.728397,17240.24,10.28403,14.37497
7/18/2020 17:59,763.6073,22.72687,,8.483378,8.483378,9.008186,17252.17,10.29339,5.206665
7/18/2020 18:59,763.6073,22.70274,,9.146149,9.146149,9.043962,17249.69,10.29163,15.51392
7/18/2020 19:59,763.6073,22.67468,,9.73527,9.73527,9.256239,17265.54,10.30172,4.176821
7/18/2020 20:59,763.6073,22.37005,,9.581426,9.581426,9.061744,17259.99,10.29618,12.20337
7/18/2020 21:59,763.6073,22.04675,,9.751101,9.751101,8.773866,17237.79,10.27962,9.224667
7/18/2020 22:59,763.6073,21.4965,,10.02807,10.02807,8.497757,17235.87,10.27438,7.629779
7/18/2020 23:59,763.6073,21.1888,,10.35304,10.35304,8.035524,17321.94,10.32766,6.681536
7/19/2020 0:59,763.6073,21.11406,,12.25655,12.25655,8.035536,17531.66,10.46286,10.04872
7/19/2020 1:59,763.6073,21.0072,,10.32471,10.32471,7.133075,17927.58,10.71877,13.13484
7/19/2020 2:59,763.6073,20.77996,,9.649355,9.649355,6.977713,18027.42,10.78159,13.34596
7/19/2020 3:59,763.6073,20.59896,,9.714638,9.714638,7.197169,17883.84,10.6867,12.39748
7/19/2020 4:59,763.6073,20.37881,,10.71042,10.71042,7.374135,17705.85,10.56921,10.90198
7/19/2020 5:59,763.6073,20.20992,,10.56294,10.56294,7.455104,17673.86,10.54687,9.257283
7/19/2020 6:59,763.6073,20.05521,,12.87302,12.87302,7.446235,16693.31,9.912109,74.30615
7/19/2020 7:59,763.6073,19.92138,,9.455084,9.455084,7.383419,16962.43,10.08428,10.55589
7/19/2020 8:59,763.6073,19.8683,,8.854267,8.854267,7.333977,17634.51,10.51801,9.049152
7/19/2020 9:59,763.6073,19.9439,,9.335911,9.335911,7.52404,17621.66,10.51045,13.26798
7/19/2020 10:59,763.6073,20.08156,,9.187477,9.187477,7.811451,17624.79,10.51384,6.844418
7/19/2020 11:59,763.6073,20.34546,,8.687929,8.687929,8.084782,17609.52,10.50649,8.824989
7/19/2020 12:59,763.6073,20.66172,,9.505302,9.505302,8.467081,17606.18,10.50723,8.579048
7/19/2020 13:59,763.6073,20.99015,,9.565144,9.565144,8.739301,17599.79,10.50597,6.857787
7/19/2020 14:59,763.6073,21.28799,,8.805173,8.805173,8.972725,17604.66,10.5116,6.970047
7/19/2020 15:59,763.6073,21.5329,,10.42353,10.42353,9.086825,17598.31,10.50944,6.446764
7/19/2020 16:59,763.6073,21.75014,,10.14681,10.14681,9.354995,17515.36,10.45732,7.657522
7/19/2020 17:59,763.6073,21.8744,,9.683932,9.683932,9.559956,17613.99,10.52221,7.116306
